"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 09 07:57:59 GMT 2023","Mon Jan 09 07:57:59 GMT 2023","1","tests","capital_page_test","Tests","","","test_05_01_banner_main_tab3_l1_button_learn_more_asic[chrome-NoReg-cs-NBRB-Empty-Empty]","
        Check: tab ""Discover Pro Trading"" -> button ""Learn more""
        Licence: ASIC. Language - EN.
        "
"passed","Mon Jan 09 08:15:11 GMT 2023","Mon Jan 09 08:15:11 GMT 2023","301","tests","capital_page_test","Tests","","","test_02_02_banner_main_button_righ[chrome-NoReg-de-FCA-Empty-Empty]","
        Check: Bunner [Main] -> button [Kostenloses Demokonto]
        Language - not for En. License - All
        "
"passed","Mon Jan 09 09:56:23 GMT 2023","Mon Jan 09 09:56:28 GMT 2023","5464","tests","capital_page_test","Tests","","","test_08_05_widget_trading_instrument[chrome-NoReg-th-NBRB-Empty-Empty]","
        Check: widget ""Trading instrument""
        Licence: All. Language - EN.
        Widgen has 2 layouts
        "
"passed","Mon Jan 09 08:52:40 GMT 2023","Mon Jan 09 08:52:40 GMT 2023","346","tests","capital_page_test","Tests","","","test_01_02_header_button_trade_now[chrome-NoReg-hu-ASIC-Empty-Empty]",""
"passed","Mon Jan 09 09:34:04 GMT 2023","Mon Jan 09 09:34:10 GMT 2023","5343","tests","capital_page_test","Tests","","","test_08_03_widget_trading_instrument[chrome-NoReg-ru-SEY-Empty-Empty]","
        Check: widget ""Trading instrument""
        Licence: All. Language - EN.
        Widgen has 2 layouts
        "
"passed","Mon Jan 09 10:06:02 GMT 2023","Mon Jan 09 10:06:02 GMT 2023","1","tests","capital_page_test","Tests","","","test_05_04_banner_main_tab3_l2_button_practise_fo_free_fca[chrome-NoReg-zh-CCSTV-Empty-Empty]","
        Check: tab ""Industry-leading support for new traders"" -> button ""Practise for free""
        Licence: FCA. Language - EN.
        "
"passed","Mon Jan 09 08:31:05 GMT 2023","Mon Jan 09 08:31:05 GMT 2023","1","tests","capital_page_test","Tests","","","test_04_03_banner_main_tab2_button_practise_for_free[chrome-NoReg-et-FCA-Empty-Empty]","
        Check: tab ""Industry-leading ..."" -> button ""Practice for free""
        Licence: FCA. Language - EN.
        "
"passed","Mon Jan 09 08:29:54 GMT 2023","Mon Jan 09 08:29:55 GMT 2023","737","tests","capital_page_test","Tests","","","test_11_01_widget_explore_our_platform[chrome-NoReg-et-NBRB-Empty-Empty]","
        Check: widget ""Explore our platform"" -> button ""Try now""
        Licence: ALL. Language - ALL.
        "
"passed","Mon Jan 09 07:39:24 GMT 2023","Mon Jan 09 07:39:24 GMT 2023","1","tests","capital_page_test","Tests","","","test_03_03_banner_main_tab1_button_open_account[chrome-NoReg-ar-FCA-Empty-Empty]","
        Check: tab ""Spread betting"" -> button ""Open account""
        Licence: FCA. Language - EN.
        "
"passed","Mon Jan 09 08:42:21 GMT 2023","Mon Jan 09 08:42:22 GMT 2023","247","tests","capital_page_test","Tests","","","test_03_01_banner_why_capital_button_trade_now[chrome-NoReg-fr-ASIC-Empty-Empty]","
        Check: Banner [Warum Capital.com?] -> button [Jetzt traden]
        Language - DE, IT, PT. License - All
        "
"passed","Mon Jan 09 09:32:37 GMT 2023","Mon Jan 09 09:32:43 GMT 2023","5372","tests","capital_page_test","Tests","","","test_08_06_widget_trading_instrument[chrome-NoReg-ro-FCA-Empty-Empty]","
        Check: widget ""Trading instrument""
        Licence: All. Language - EN.
        Widgen has 2 layouts
        "
"passed","Mon Jan 09 08:39:55 GMT 2023","Mon Jan 09 08:39:55 GMT 2023","2","tests","capital_page_test","Tests","","","test_05_01_banner_main_tab3_l1_button_learn_more_asic[chrome-NoReg-fr-NBRB-Empty-Empty]","
        Check: tab ""Discover Pro Trading"" -> button ""Learn more""
        Licence: ASIC. Language - EN.
        "
"passed","Mon Jan 09 08:52:19 GMT 2023","Mon Jan 09 08:52:24 GMT 2023","5190","tests","capital_page_test","Tests","","","test_08_07_widget_trading_instrument[chrome-NoReg-hu-FCA-Empty-Empty]","
        Check: widget ""Trading instrument""
        Licence: All. Language - EN.
        Widgen has 2 layouts
        "
"passed","Mon Jan 09 09:12:55 GMT 2023","Mon Jan 09 09:12:55 GMT 2023","2","tests","capital_page_test","Tests","","","test_03_01_banner_main_tab1_button_trade_now[chrome-NoReg-lv-ASIC-Empty-Empty]","
        Check: tab ""1"" -> button ""Trade now""
        Language - EN. License - All
        "
"passed","Mon Jan 09 08:39:42 GMT 2023","Mon Jan 09 08:39:43 GMT 2023","792","tests","capital_page_test","Tests","","","test_11_01_widget_explore_our_platform[chrome-NoReg-fr-CCSTV-Empty-Empty]","
        Check: widget ""Explore our platform"" -> button ""Try now""
        Licence: ALL. Language - ALL.
        "
"passed","Mon Jan 09 09:25:10 GMT 2023","Mon Jan 09 09:25:16 GMT 2023","5492","tests","capital_page_test","Tests","","","test_08_07_widget_trading_instrument[chrome-NoReg-pt-CCSTV-Empty-Empty]","
        Check: widget ""Trading instrument""
        Licence: All. Language - EN.
        Widgen has 2 layouts
        "
"passed","Mon Jan 09 08:59:32 GMT 2023","Mon Jan 09 08:59:32 GMT 2023","1","tests","capital_page_test","Tests","","","test_04_03_banner_main_tab2_button_practise_for_free[chrome-NoReg-it-CCSTV-Empty-Empty]","
        Check: tab ""Industry-leading ..."" -> button ""Practice for free""
        Licence: FCA. Language - EN.
        "
"passed","Mon Jan 09 09:22:10 GMT 2023","Mon Jan 09 09:22:10 GMT 2023","1","tests","capital_page_test","Tests","","","test_03_03_banner_main_tab1_button_open_account[chrome-NoReg-pl-FCA-Empty-Empty]","
        Check: tab ""Spread betting"" -> button ""Open account""
        Licence: FCA. Language - EN.
        "
"passed","Mon Jan 09 09:42:36 GMT 2023","Mon Jan 09 09:42:41 GMT 2023","5055","tests","capital_page_test","Tests","","","test_08_05_widget_trading_instrument[chrome-NoReg-sk-FCA-Empty-Empty]","
        Check: widget ""Trading instrument""
        Licence: All. Language - EN.
        Widgen has 2 layouts
        "
"passed","Mon Jan 09 08:09:19 GMT 2023","Mon Jan 09 08:09:19 GMT 2023","1","tests","capital_page_test","Tests","","","test_04_03_banner_main_tab2_button_practise_for_free[chrome-NoReg-da-CYSEC-Empty-Empty]","
        Check: tab ""Industry-leading ..."" -> button ""Practice for free""
        Licence: FCA. Language - EN.
        "
"passed","Mon Jan 09 09:34:44 GMT 2023","Mon Jan 09 09:34:44 GMT 2023","310","tests","capital_page_test","Tests","","","test_01_02_header_button_trade_now[chrome-NoReg-ru-CCSTV-Empty-Empty]",""
"passed","Mon Jan 09 08:37:37 GMT 2023","Mon Jan 09 08:37:42 GMT 2023","5401","tests","capital_page_test","Tests","","","test_08_05_widget_trading_instrument[chrome-NoReg-fi-ASIC-Empty-Empty]","
        Check: widget ""Trading instrument""
        Licence: All. Language - EN.
        Widgen has 2 layouts
        "
"passed","Mon Jan 09 09:12:43 GMT 2023","Mon Jan 09 09:12:43 GMT 2023","278","tests","capital_page_test","Tests","","","test_13_01_widget_new_to_trading[chrome-NoReg-lv-FCA-Empty-Empty]","
        Check: widget ""New to trading?"" -> button ""Practise for free""
        Licence: FCA. Language - EN.
        "
"passed","Mon Jan 09 09:38:03 GMT 2023","Mon Jan 09 09:38:03 GMT 2023","1","tests","capital_page_test","Tests","","","test_06_01_banner_main_tab4_button_explore_features[chrome-NoReg-ru-ASIC-Empty-Empty]","
        Check: tab ""Find us on ..."" -> button ""Explore features""
        Licence: ALL. Language - EN.
        "
"passed","Mon Jan 09 08:08:26 GMT 2023","Mon Jan 09 08:08:26 GMT 2023","322","tests","capital_page_test","Tests","","","test_01_02_header_button_trade_now[chrome-NoReg-da-NBRB-Empty-Empty]",""
"passed","Mon Jan 09 09:06:16 GMT 2023","Mon Jan 09 09:06:17 GMT 2023","323","tests","capital_page_test","Tests","","","test_03_01_banner_why_capital_button_trade_now[chrome-NoReg-lt-CYSEC-Empty-Empty]","
        Check: Banner [Warum Capital.com?] -> button [Jetzt traden]
        Language - DE, IT, PT. License - All
        "
"passed","Mon Jan 09 09:38:55 GMT 2023","Mon Jan 09 09:38:55 GMT 2023","1","tests","capital_page_test","Tests","","","test_06_01_banner_main_tab4_button_explore_features[chrome-NoReg-sk-SEY-Empty-Empty]","
        Check: tab ""Find us on ..."" -> button ""Explore features""
        Licence: ALL. Language - EN.
        "
"passed","Mon Jan 09 08:15:11 GMT 2023","Mon Jan 09 08:15:16 GMT 2023","4465","tests","capital_page_test","Tests","","","test_08_01_widget_trading_instrument[chrome-NoReg-de-FCA-Empty-Empty]","
        Check: widget ""Trading instrument""
        Licence: All. Language - ALL.
        Widgen has 2 layouts
        "
