"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Feb 22 11:59:39 GMT 2023","Wed Feb 22 11:59:52 GMT 2023","13529","tests.Capital","us_01_capital_test","Test_US_01","","","TC_08_07 with parameters: NoReg, , FCA.   2023-02-22 11:59:39.026365","
        Check: widget ""Trading instrument""
        Language: All. Licence: All.
        Widget has 2 layouts
        "
"skipped","Wed Feb 22 11:55:46 GMT 2023","Wed Feb 22 11:55:46 GMT 2023","1","tests.Capital","us_01_capital_test","Test_US_01","","","TC_03_03 with parameters: NoReg, de, FCA.   2023-02-22 11:55:46.323872","
        Check: tab ""Spread betting"" -> button ""Open account""
        Language: only En. Licence: All.
        "
"skipped","Wed Feb 22 11:54:07 GMT 2023","Wed Feb 22 11:54:07 GMT 2023","2","tests.Capital","us_01_capital_test","Test_US_01","","","TC_05_02 with parameters: NoReg, ar, FCA.   2023-02-22 11:54:07.818714","
        Check: tab ""Discover Pro Trading"" -> button ""Start trading""
        Language: only En. Licence: only ASIC.
        "
"skipped","Wed Feb 22 11:58:03 GMT 2023","Wed Feb 22 11:58:03 GMT 2023","1","tests.Capital","us_01_capital_test","Test_US_01","","","TC_08_04 with parameters: NoReg, , CYSEC.   2023-02-22 11:58:03.898135","
        Check: widget ""Trading instrument""
        Language: All. Licence: All.
        Widget has 2 layouts
        "
"passed","Wed Feb 22 11:59:52 GMT 2023","Wed Feb 22 11:59:57 GMT 2023","4738","tests.Capital","us_01_capital_test","Test_US_01","","","TC_11_01 with parameters: NoReg, , FCA.   2023-02-22 11:59:52.616457","
        Check: widget ""Explore our platform"" -> button ""Try now""
        Language: All. Licence: All.
        "
"skipped","Wed Feb 22 11:55:46 GMT 2023","Wed Feb 22 11:55:46 GMT 2023","1","tests.Capital","us_01_capital_test","Test_US_01","","","TC_05_03 with parameters: NoReg, de, FCA.   2023-02-22 11:55:46.425313","
        Check: tab ""Industry-leading support for new traders"" -> button ""Start trading""
        Language: only En. Licence: All, except ASIC.
        "
"skipped","Wed Feb 22 11:55:01 GMT 2023","Wed Feb 22 11:55:01 GMT 2023","1","tests.Capital","us_01_capital_test","Test_US_01","","","TC_08_04 with parameters: NoReg, de, CYSEC.   2023-02-22 11:55:01.600656","
        Check: widget ""Trading instrument""
        Language: All. Licence: All.
        Widget has 2 layouts
        "
"passed","Wed Feb 22 11:59:10 GMT 2023","Wed Feb 22 11:59:14 GMT 2023","4246","tests.Capital","us_01_capital_test","Test_US_01","","","TC_05_04 with parameters: NoReg, , FCA.   2023-02-22 11:59:10.109311","
        Check: tab ""Industry-leading support for new traders"" -> button ""Practise for free""
        Language: only En. Licence: All, except ASIC.
        "
"broken","Wed Feb 22 11:54:52 GMT 2023","Wed Feb 22 11:54:58 GMT 2023","6163","tests.Capital","us_01_capital_test","Test_US_01","","","TC_08_01 with parameters: NoReg, de, CYSEC.   2023-02-22 11:54:52.262039","
        Check: widget ""Trading instrument""
        Language: ALL. Licence: All.
        Widget has 2 layouts
        "
"skipped","Wed Feb 22 11:54:28 GMT 2023","Wed Feb 22 11:54:28 GMT 2023","0","tests.Capital","us_01_capital_test","Test_US_01","","","TC_05_02 with parameters: NoReg, ar, CYSEC.   2023-02-22 11:54:28.817778","
        Check: tab ""Discover Pro Trading"" -> button ""Start trading""
        Language: only En. Licence: only ASIC.
        "
"passed","Wed Feb 22 11:54:51 GMT 2023","Wed Feb 22 11:54:52 GMT 2023","971","tests.Capital","us_01_capital_test","Test_US_01","","","TC_12_01 with parameters: NoReg, ar, CYSEC.   2023-02-22 11:54:51.034959","
        Check: Banner ""New To Trading?"" -> button ""Practise for free""
        Language: All, except En. Licence: All.
        "
"skipped","Wed Feb 22 11:54:38 GMT 2023","Wed Feb 22 11:54:38 GMT 2023","0","tests.Capital","us_01_capital_test","Test_US_01","","","TC_08_06 with parameters: NoReg, ar, CYSEC.   2023-02-22 11:54:38.293874","
        Check: widget ""Trading instrument""
        Language: All. Licence: All.
        Widget has 2 layouts
        "
"skipped","Wed Feb 22 11:58:10 GMT 2023","Wed Feb 22 11:58:10 GMT 2023","1","tests.Capital","us_01_capital_test","Test_US_01","","","TC_05_01 with parameters: NoReg, , CYSEC.   2023-02-22 11:58:10.733124","
        Check: tab ""Discover Pro Trading"" -> button ""Learn more""
        Language: only En. Licence: only ASIC.
        "
"skipped","Wed Feb 22 12:00:04 GMT 2023","Wed Feb 22 12:00:04 GMT 2023","1","tests.Capital","us_01_capital_test","Test_US_01","","","TC_05_02 with parameters: NoReg, , FCA.   2023-02-22 12:00:04.880073","
        Check: tab ""Discover Pro Trading"" -> button ""Start trading""
        Language: only En. Licence: only ASIC.
        "
"skipped","Wed Feb 22 11:54:21 GMT 2023","Wed Feb 22 11:54:21 GMT 2023","1","tests.Capital","us_01_capital_test","Test_US_01","","","TC_05_05 with parameters: NoReg, ar, CYSEC.   2023-02-22 11:54:21.699400","
        Check: tab ""Find us on ..."" -> button ""Explore features""
        Language: only En. Licence: BUH.
        "
"passed","Wed Feb 22 11:57:51 GMT 2023","Wed Feb 22 11:58:03 GMT 2023","12657","tests.Capital","us_01_capital_test","Test_US_01","","","TC_08_03 with parameters: NoReg, , CYSEC.   2023-02-22 11:57:51.232711","
        Check: widget ""Trading instrument""
        Language: All. Licence: All.
        Widget has 2 layouts
        "
"failed","Wed Feb 22 11:55:01 GMT 2023","Wed Feb 22 11:55:13 GMT 2023","11582","tests.Capital","us_01_capital_test","Test_US_01","","","TC_08_05 with parameters: NoReg, de, CYSEC.   2023-02-22 11:55:01.619039","
        Check: widget ""Trading instrument""
        Language: All. Licence: All.
        Widget has 2 layouts
        "
"skipped","Wed Feb 22 11:54:21 GMT 2023","Wed Feb 22 11:54:21 GMT 2023","1","tests.Capital","us_01_capital_test","Test_US_01","","","TC_08_04 with parameters: NoReg, ar, FCA.   2023-02-22 11:54:21.676165","
        Check: widget ""Trading instrument""
        Language: All. Licence: All.
        Widget has 2 layouts
        "
"skipped","Wed Feb 22 11:59:14 GMT 2023","Wed Feb 22 11:59:14 GMT 2023","0","tests.Capital","us_01_capital_test","Test_US_01","","","TC_07_01 with parameters: NoReg, , FCA.   2023-02-22 11:59:14.407175","
        Check: Banner [Warum Capital.com?] -> button [Jetzt traden]
        Language: All, except En. License: All.
        "
"broken","Wed Feb 22 11:58:52 GMT 2023","Wed Feb 22 11:58:58 GMT 2023","5370","tests.Capital","us_01_capital_test","Test_US_01","","","TC_10_01 with parameters: NoReg, , CYSEC.   2023-02-22 11:58:52.909451","
        Check: widget ""Promo Market"" -> button ""Trade Now""
        Language: only En. Licence: All.
        "
"skipped","Wed Feb 22 11:54:21 GMT 2023","Wed Feb 22 11:54:21 GMT 2023","1","tests.Capital","us_01_capital_test","Test_US_01","","","TC_06_01 with parameters: NoReg, ar, CYSEC.   2023-02-22 11:54:21.707199","
        Check: tab ""Find us on ..."" -> button ""Explore features""
        Language: only En. Licence: All, except BUH.
        "
"skipped","Wed Feb 22 11:54:28 GMT 2023","Wed Feb 22 11:54:28 GMT 2023","1","tests.Capital","us_01_capital_test","Test_US_01","","","TC_03_03 with parameters: NoReg, ar, CYSEC.   2023-02-22 11:54:28.762700","
        Check: tab ""Spread betting"" -> button ""Open account""
        Language: only En. Licence: All.
        "
"skipped","Wed Feb 22 12:00:04 GMT 2023","Wed Feb 22 12:00:04 GMT 2023","59","tests.Capital","us_01_capital_test","Test_US_01","","","TC_05_01 with parameters: NoReg, , FCA.   2023-02-22 12:00:04.807132","
        Check: tab ""Discover Pro Trading"" -> button ""Learn more""
        Language: only En. Licence: only ASIC.
        "
"skipped","Wed Feb 22 11:57:43 GMT 2023","Wed Feb 22 11:57:43 GMT 2023","1","tests.Capital","us_01_capital_test","Test_US_01","","","TC_03_04 with parameters: NoReg, , CYSEC.   2023-02-22 11:57:43.292569","
        Check: tab ""Spread betting"" -> button ""Open account""
        Language: only En. Licence: All.
        "
"passed","Wed Feb 22 11:57:11 GMT 2023","Wed Feb 22 11:57:17 GMT 2023","6194","tests.Capital","us_01_capital_test","Test_US_01","","","TC_03_02 with parameters: NoReg, , CYSEC.   2023-02-22 11:57:11.703368","
        Check: tab ""1"" -> button ""Practice for free""
        Language: only En. Licence: All.
        "
"skipped","Wed Feb 22 11:59:14 GMT 2023","Wed Feb 22 11:59:14 GMT 2023","1","tests.Capital","us_01_capital_test","Test_US_01","","","TC_08_01 with parameters: NoReg, , FCA.   2023-02-22 11:59:14.419513","
        Check: widget ""Trading instrument""
        Language: ALL. Licence: All.
        Widget has 2 layouts
        "
"skipped","Wed Feb 22 11:54:38 GMT 2023","Wed Feb 22 11:54:38 GMT 2023","0","tests.Capital","us_01_capital_test","Test_US_01","","","TC_08_04 with parameters: NoReg, ar, CYSEC.   2023-02-22 11:54:38.276060","
        Check: widget ""Trading instrument""
        Language: All. Licence: All.
        Widget has 2 layouts
        "
"skipped","Wed Feb 22 11:54:52 GMT 2023","Wed Feb 22 11:54:52 GMT 2023","0","tests.Capital","us_01_capital_test","Test_US_01","","","TC_04_01 with parameters: NoReg, de, CYSEC.   2023-02-22 11:54:52.162571","
        Check: tab ""Want to take your trading to the next level?"" -> button ""Take me there""
        Language: only En. Licence: All.
        "
"broken","Wed Feb 22 11:56:30 GMT 2023","Wed Feb 22 11:56:37 GMT 2023","6208","tests.Capital","us_01_capital_test","Test_US_01","","","TC_08_06 with parameters: NoReg, de, FCA.   2023-02-22 11:56:30.973912","
        Check: widget ""Trading instrument""
        Language: All. Licence: All.
        Widget has 2 layouts
        "
"skipped","Wed Feb 22 11:55:46 GMT 2023","Wed Feb 22 11:55:46 GMT 2023","1","tests.Capital","us_01_capital_test","Test_US_01","","","TC_03_02 with parameters: NoReg, de, FCA.   2023-02-22 11:55:46.303462","
        Check: tab ""1"" -> button ""Practice for free""
        Language: only En. Licence: All.
        "
"broken","Wed Feb 22 11:59:19 GMT 2023","Wed Feb 22 11:59:40 GMT 2023","20439","tests.Capital","us_01_capital_test","Test_US_01","","","TC_04_01 with parameters: NoReg, , FCA.   2023-02-22 11:59:19.620383","
        Check: tab ""Want to take your trading to the next level?"" -> button ""Take me there""
        Language: only En. Licence: All.
        "
"skipped","Wed Feb 22 11:54:28 GMT 2023","Wed Feb 22 11:54:28 GMT 2023","1","tests.Capital","us_01_capital_test","Test_US_01","","","TC_03_02 with parameters: NoReg, ar, CYSEC.   2023-02-22 11:54:28.749169","
        Check: tab ""1"" -> button ""Practice for free""
        Language: only En. Licence: All.
        "
"skipped","Wed Feb 22 11:57:16 GMT 2023","Wed Feb 22 11:57:16 GMT 2023","1","tests.Capital","us_01_capital_test","Test_US_01","","","TC_01_01 with parameters: NoReg, , CYSEC.   2023-02-22 11:57:16.497442","
        Check: Header -> button [Log In]
        Language: All. License: All.
        "
"skipped","Wed Feb 22 11:58:10 GMT 2023","Wed Feb 22 11:58:10 GMT 2023","0","tests.Capital","us_01_capital_test","Test_US_01","","","TC_05_02 with parameters: NoReg, , CYSEC.   2023-02-22 11:58:10.742624","
        Check: tab ""Discover Pro Trading"" -> button ""Start trading""
        Language: only En. Licence: only ASIC.
        "
"passed","Wed Feb 22 11:58:31 GMT 2023","Wed Feb 22 11:58:38 GMT 2023","7359","tests.Capital","us_01_capital_test","Test_US_01","","","TC_01_01 with parameters: NoReg, , FCA.   2023-02-22 11:58:31.504092","
        Check: Header -> button [Log In]
        Language: All. License: All.
        "
"skipped","Wed Feb 22 11:54:28 GMT 2023","Wed Feb 22 11:54:28 GMT 2023","0","tests.Capital","us_01_capital_test","Test_US_01","","","TC_04_02 with parameters: NoReg, ar, CYSEC.   2023-02-22 11:54:28.792741","
        Check: tab ""Industry-leading ..."" -> button ""Start trading""
        Language: only En. Licence: All.
        "
"skipped","Wed Feb 22 11:54:07 GMT 2023","Wed Feb 22 11:54:07 GMT 2023","1","tests.Capital","us_01_capital_test","Test_US_01","","","TC_06_01 with parameters: NoReg, ar, FCA.   2023-02-22 11:54:07.853256","
        Check: tab ""Find us on ..."" -> button ""Explore features""
        Language: only En. Licence: All, except BUH.
        "
"skipped","Wed Feb 22 11:54:38 GMT 2023","Wed Feb 22 11:54:38 GMT 2023","1","tests.Capital","us_01_capital_test","Test_US_01","","","TC_08_03 with parameters: NoReg, ar, CYSEC.   2023-02-22 11:54:38.266353","
        Check: widget ""Trading instrument""
        Language: All. Licence: All.
        Widget has 2 layouts
        "
"skipped","Wed Feb 22 11:54:52 GMT 2023","Wed Feb 22 11:54:52 GMT 2023","0","tests.Capital","us_01_capital_test","Test_US_01","","","TC_05_03 with parameters: NoReg, de, CYSEC.   2023-02-22 11:54:52.216754","
        Check: tab ""Industry-leading support for new traders"" -> button ""Start trading""
        Language: only En. Licence: All, except ASIC.
        "
"skipped","Wed Feb 22 11:58:10 GMT 2023","Wed Feb 22 11:58:10 GMT 2023","5","tests.Capital","us_01_capital_test","Test_US_01","","","TC_04_02 with parameters: NoReg, , CYSEC.   2023-02-22 11:58:10.709546","
        Check: tab ""Industry-leading ..."" -> button ""Start trading""
        Language: only En. Licence: All.
        "
"skipped","Wed Feb 22 11:57:51 GMT 2023","Wed Feb 22 11:57:51 GMT 2023","1","tests.Capital","us_01_capital_test","Test_US_01","","","TC_07_01 with parameters: NoReg, , CYSEC.   2023-02-22 11:57:51.209784","
        Check: Banner [Warum Capital.com?] -> button [Jetzt traden]
        Language: All, except En. License: All.
        "
"skipped","Wed Feb 22 11:54:52 GMT 2023","Wed Feb 22 11:54:52 GMT 2023","1","tests.Capital","us_01_capital_test","Test_US_01","","","TC_04_02 with parameters: NoReg, de, CYSEC.   2023-02-22 11:54:52.172193","
        Check: tab ""Industry-leading ..."" -> button ""Start trading""
        Language: only En. Licence: All.
        "
"broken","Wed Feb 22 11:55:51 GMT 2023","Wed Feb 22 11:55:52 GMT 2023","1242","tests.Capital","us_01_capital_test","Test_US_01","","","TC_11_01 with parameters: NoReg, de, CYSEC.   2023-02-22 11:55:51.218502","
        Check: widget ""Explore our platform"" -> button ""Try now""
        Language: All. Licence: All.
        "
"skipped","Wed Feb 22 11:54:21 GMT 2023","Wed Feb 22 11:54:21 GMT 2023","1","tests.Capital","us_01_capital_test","Test_US_01","","","TC_08_03 with parameters: NoReg, ar, FCA.   2023-02-22 11:54:21.668192","
        Check: widget ""Trading instrument""
        Language: All. Licence: All.
        Widget has 2 layouts
        "
"passed","Wed Feb 22 11:58:46 GMT 2023","Wed Feb 22 11:58:52 GMT 2023","6278","tests.Capital","us_01_capital_test","Test_US_01","","","TC_09_01 with parameters: NoReg, , CYSEC.   2023-02-22 11:58:46.623135","
        Check: widget ""Still looking for ..."" -> button ""1. Created your account""
        Language: All. Licence: All.
        "
"skipped","Wed Feb 22 11:54:52 GMT 2023","Wed Feb 22 11:54:52 GMT 2023","1","tests.Capital","us_01_capital_test","Test_US_01","","","TC_03_03 with parameters: NoReg, de, CYSEC.   2023-02-22 11:54:52.138213","
        Check: tab ""Spread betting"" -> button ""Open account""
        Language: only En. Licence: All.
        "
"broken","Wed Feb 22 11:56:00 GMT 2023","Wed Feb 22 11:56:01 GMT 2023","1196","tests.Capital","us_01_capital_test","Test_US_01","","","TC_12_01 with parameters: NoReg, de, CYSEC.   2023-02-22 11:56:00.597003","
        Check: Banner ""New To Trading?"" -> button ""Practise for free""
        Language: All, except En. Licence: All.
        "
"skipped","Wed Feb 22 11:57:51 GMT 2023","Wed Feb 22 11:57:51 GMT 2023","1","tests.Capital","us_01_capital_test","Test_US_01","","","TC_08_02 with parameters: NoReg, , CYSEC.   2023-02-22 11:57:51.220494","
        Check: widget ""Trading instrument""
        Language: All. Licence: All.
        Widget has 2 layouts
        "
"broken","Wed Feb 22 11:57:27 GMT 2023","Wed Feb 22 11:57:46 GMT 2023","18894","tests.Capital","us_01_capital_test","Test_US_01","","","TC_06_01 with parameters: NoReg, , CYSEC.   2023-02-22 11:57:27.284161","
        Check: tab ""Find us on ..."" -> button ""Explore features""
        Language: only En. Licence: All, except BUH.
        "
"skipped","Wed Feb 22 11:54:28 GMT 2023","Wed Feb 22 11:54:28 GMT 2023","1","tests.Capital","us_01_capital_test","Test_US_01","","","TC_02_01 with parameters: NoReg, ar, CYSEC.   2023-02-22 11:54:28.104020","
        Check: Banner [Main] -> button [Jetzt traden]
        Language: All, except En. License: All.
        "
"skipped","Wed Feb 22 11:57:00 GMT 2023","Wed Feb 22 11:57:00 GMT 2023","1","tests.Capital","us_01_capital_test","Test_US_01","","","TC_14_01 with parameters: NoReg, de, FCA.   2023-02-22 11:57:00.694416","
        Check: widget ""Trading calculator"" -> button ""Start trading""
        Language: All, except En. Licence: All.
        "
"passed","Wed Feb 22 11:54:06 GMT 2023","Wed Feb 22 11:54:07 GMT 2023","962","tests.Capital","us_01_capital_test","Test_US_01","","","TC_02_02 with parameters: NoReg, ar, FCA.   2023-02-22 11:54:06.679624","
        Check: Banner [Main] -> button [Kostenloses Demokonto]
        Language: All, except En. License: All.
        "
"skipped","Wed Feb 22 11:54:52 GMT 2023","Wed Feb 22 11:54:52 GMT 2023","1","tests.Capital","us_01_capital_test","Test_US_01","","","TC_07_01 with parameters: NoReg, de, CYSEC.   2023-02-22 11:54:52.255165","
        Check: Banner [Warum Capital.com?] -> button [Jetzt traden]
        Language: All, except En. License: All.
        "
"passed","Wed Feb 22 11:53:55 GMT 2023","Wed Feb 22 11:54:16 GMT 2023","21566","tests.Capital","us_01_capital_test","Test_US_01","","","TC_08_07 with parameters: NoReg, ar, FCA.   2023-02-22 11:53:55.146956","
        Check: widget ""Trading instrument""
        Language: All. Licence: All.
        Widget has 2 layouts
        "
"skipped","Wed Feb 22 11:54:28 GMT 2023","Wed Feb 22 11:54:28 GMT 2023","0","tests.Capital","us_01_capital_test","Test_US_01","","","TC_04_03 with parameters: NoReg, ar, CYSEC.   2023-02-22 11:54:28.800707","
        Check: tab ""Industry-leading ..."" -> button ""Practice for free""
        Language: only En. Licence: All.
        "
