"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 18 22:57:59 GMT 2023","Wed Jan 18 22:58:00 GMT 2023","880","tests","capital_page_test","Tests","","","TC_02_02 with parameters: NoReg, zh, BAH","
        Check: Banner [Main] -> button [Kostenloses Demokonto]
        Language: All, except En. License: All.
        "
"passed","Wed Jan 18 22:38:06 GMT 2023","Wed Jan 18 22:38:06 GMT 2023","1","tests","capital_page_test","Tests","","","TC_03_01 with parameters: NoReg, ru, SEY","
        Check: tab ""1"" -> button ""Trade now""
        Language: EN. License: All.
        "
"passed","Wed Jan 18 21:09:51 GMT 2023","Wed Jan 18 21:09:57 GMT 2023","5627","tests","capital_page_test","Tests","","","TC_08_07 with parameters: NoReg, cs, SEY","
        Check: widget ""Trading instrument""
        Language: All. Licence: All.
        Widgen has 2 layouts
        "
"passed","Wed Jan 18 21:25:08 GMT 2023","Wed Jan 18 21:25:08 GMT 2023","0","tests","capital_page_test","Tests","","","TC_05_05 with parameters: NoReg, cs, CCSTV","
        Check: tab ""Find us on ..."" -> button ""Explore features""
        Language: only En. Licence: BUH.
        "
"passed","Wed Jan 18 22:46:42 GMT 2023","Wed Jan 18 22:46:47 GMT 2023","4993","tests","capital_page_test","Tests","","","TC_08_06 with parameters: NoReg, sv, CCSTV","
        Check: widget ""Trading instrument""
        Language: All. Licence: All.
        Widgen has 2 layouts
        "
"passed","Wed Jan 18 21:47:29 GMT 2023","Wed Jan 18 21:47:29 GMT 2023","1","tests","capital_page_test","Tests","","","TC_05_01 with parameters: NoReg, es, SEY","
        Check: tab ""Discover Pro Trading"" -> button ""Learn more""
        Language: only En. Licence: only ASIC.
        "
"passed","Wed Jan 18 22:03:35 GMT 2023","Wed Jan 18 22:03:40 GMT 2023","5407","tests","capital_page_test","Tests","","","TC_08_05 with parameters: NoReg, id, ASIC","
        Check: widget ""Trading instrument""
        Language: All. Licence: All.
        Widgen has 2 layouts
        "
"passed","Wed Jan 18 21:17:07 GMT 2023","Wed Jan 18 21:17:07 GMT 2023","1","tests","capital_page_test","Tests","","","TC_06_01 with parameters: NoReg, de, CYSEC","
        Check: tab ""Find us on ..."" -> button ""Explore features""
        Language: only En. Licence: All, except BUH.
        "
"broken","Wed Jan 18 22:36:49 GMT 2023","Wed Jan 18 22:36:49 GMT 2023","8","tests","capital_page_test","Tests","","","TC_11_01 with parameters: NoReg, ru, FCA","
        Check: widget ""Explore our platform"" -> button ""Try now""
        Language: All. Licence: All.
        "
"passed","Wed Jan 18 21:54:23 GMT 2023","Wed Jan 18 21:54:23 GMT 2023","0","tests","capital_page_test","Tests","","","TC_05_05 with parameters: NoReg, et, SEY","
        Check: tab ""Find us on ..."" -> button ""Explore features""
        Language: only En. Licence: BUH.
        "
"passed","Wed Jan 18 22:41:27 GMT 2023","Wed Jan 18 22:41:27 GMT 2023","488","tests","capital_page_test","Tests","","","TC_02_02 with parameters: NoReg, sl, SEY","
        Check: Banner [Main] -> button [Kostenloses Demokonto]
        Language: All, except En. License: All.
        "
"passed","Wed Jan 18 21:42:44 GMT 2023","Wed Jan 18 21:42:44 GMT 2023","821","tests","capital_page_test","Tests","","","TC_09_01 with parameters: NoReg, fi, CCSTV","
        Check: widget ""Still looking for ..."" -> button ""1. Ctreated your account""
        Language: All. Licence: All.
        "
"passed","Wed Jan 18 21:58:25 GMT 2023","Wed Jan 18 21:58:30 GMT 2023","5770","tests","capital_page_test","Tests","","","TC_08_04 with parameters: NoReg, hr, CCSTV","
        Check: widget ""Trading instrument""
        Language: All. Licence: All.
        Widgen has 2 layouts
        "
"passed","Wed Jan 18 22:09:23 GMT 2023","Wed Jan 18 22:09:29 GMT 2023","5696","tests","capital_page_test","Tests","","","TC_08_05 with parameters: NoReg, it, CYSEC","
        Check: widget ""Trading instrument""
        Language: All. Licence: All.
        Widgen has 2 layouts
        "
"passed","Wed Jan 18 22:08:50 GMT 2023","Wed Jan 18 22:08:50 GMT 2023","0","tests","capital_page_test","Tests","","","TC_14_01 with parameters: NoReg, it, NBRB","
        Check: widget ""Trading calculator"" -> button ""Start trading""
        Language: All, except En. Licence: All.
        "
"passed","Wed Jan 18 21:29:51 GMT 2023","Wed Jan 18 21:29:56 GMT 2023","4990","tests","capital_page_test","Tests","","","TC_08_05 with parameters: NoReg, da, CCSTV","
        Check: widget ""Trading instrument""
        Language: All. Licence: All.
        Widgen has 2 layouts
        "
"broken","Wed Jan 18 22:58:06 GMT 2023","Wed Jan 18 22:58:21 GMT 2023","15661","tests","capital_page_test","Tests","","","TC_08_02 with parameters: NoReg, zh, BAH","
        Check: widget ""Trading instrument""
        Language: All. Licence: All.
        Widgen has 2 layouts
        "
"passed","Wed Jan 18 21:14:00 GMT 2023","Wed Jan 18 21:14:10 GMT 2023","10602","tests","capital_page_test","Tests","","","TC_01_01 with parameters: NoReg, cn, CYSEC","
        Check: Header -> button [Log In]
        Language: All. License: All.
        "
"passed","Wed Jan 18 22:28:48 GMT 2023","Wed Jan 18 22:28:48 GMT 2023","343","tests","capital_page_test","Tests","","","TC_09_01 with parameters: NoReg, pt, FCA","
        Check: widget ""Still looking for ..."" -> button ""1. Ctreated your account""
        Language: All. Licence: All.
        "
"passed","Wed Jan 18 21:26:17 GMT 2023","Wed Jan 18 21:26:18 GMT 2023","713","tests","capital_page_test","Tests","","","TC_02_01 with parameters: NoReg, ar, BAH","
        Check: Banner [Main] -> button [Jetzt traden]
        Language: All, except En. License: All.
        "
"passed","Wed Jan 18 22:49:10 GMT 2023","Wed Jan 18 22:49:11 GMT 2023","753","tests","capital_page_test","Tests","","","TC_02_01 with parameters: NoReg, th, SEY","
        Check: Banner [Main] -> button [Jetzt traden]
        Language: All, except En. License: All.
        "
"passed","Wed Jan 18 22:38:01 GMT 2023","Wed Jan 18 22:38:10 GMT 2023","9003","tests","capital_page_test","Tests","","","TC_01_01 with parameters: NoReg, sk, BAH","
        Check: Header -> button [Log In]
        Language: All. License: All.
        "
"passed","Wed Jan 18 22:39:11 GMT 2023","Wed Jan 18 22:39:11 GMT 2023","0","tests","capital_page_test","Tests","","","TC_05_01 with parameters: NoReg, sk, SEY","
        Check: tab ""Discover Pro Trading"" -> button ""Learn more""
        Language: only En. Licence: only ASIC.
        "
"passed","Wed Jan 18 21:48:47 GMT 2023","Wed Jan 18 21:48:52 GMT 2023","5054","tests","capital_page_test","Tests","","","TC_16_01 with parameters: NoReg, fr, SEY","
        Check: Banner of counters -> button ""Try now""
        Language: All. Licence: All.
        "
"passed","Wed Jan 18 22:57:59 GMT 2023","Wed Jan 18 22:57:59 GMT 2023","409","tests","capital_page_test","Tests","","","TC_01_02 with parameters: NoReg, zh, BAH","
        Check: Header -> button [Trade Now]
        Language: All. License: All.
        "
"passed","Wed Jan 18 21:11:49 GMT 2023","Wed Jan 18 21:11:49 GMT 2023","1","tests","capital_page_test","Tests","","","TC_10_01 with parameters: NoReg, bg, ASIC","
        Check: widget ""Promo Market"" -> button ""Trade Now""
        Language: only En. Licence: All.
        "
"passed","Wed Jan 18 22:25:12 GMT 2023","Wed Jan 18 22:25:12 GMT 2023","290","tests","capital_page_test","Tests","","","TC_09_01 with parameters: NoReg, pl, BAH","
        Check: widget ""Still looking for ..."" -> button ""1. Ctreated your account""
        Language: All. Licence: All.
        "
"passed","Wed Jan 18 22:24:15 GMT 2023","Wed Jan 18 22:24:15 GMT 2023","371","tests","capital_page_test","Tests","","","TC_09_01 with parameters: NoReg, lv, CYSEC","
        Check: widget ""Still looking for ..."" -> button ""1. Ctreated your account""
        Language: All. Licence: All.
        "
"passed","Wed Jan 18 22:02:15 GMT 2023","Wed Jan 18 22:02:15 GMT 2023","1","tests","capital_page_test","Tests","","","TC_05_03 with parameters: NoReg, hr, FCA","
        Check: tab ""Industry-leading support for new traders"" -> button ""Start trading""
        Language: only En. Licence: All, except ASIC.
        "
"passed","Wed Jan 18 22:59:28 GMT 2023","Wed Jan 18 22:59:28 GMT 2023","2","tests","capital_page_test","Tests","","","TC_06_01 with parameters: NoReg, zh, CCSTV","
        Check: tab ""Find us on ..."" -> button ""Explore features""
        Language: only En. Licence: All, except BUH.
        "
"passed","Wed Jan 18 21:40:15 GMT 2023","Wed Jan 18 21:40:19 GMT 2023","3908","tests","capital_page_test","Tests","","","TC_08_01 with parameters: NoReg, fi, BAH","
        Check: widget ""Trading instrument""
        Language: ALL. Licence: All.
        Widgen has 2 layouts
        "
"passed","Wed Jan 18 21:31:42 GMT 2023","Wed Jan 18 21:31:42 GMT 2023","0","tests","capital_page_test","Tests","","","TC_03_02 with parameters: NoReg, el, NBRB","
        Check: tab ""1"" -> button ""Practice for free""
        Language: only En. Licence: All.
        "
"passed","Wed Jan 18 21:53:23 GMT 2023","Wed Jan 18 21:53:23 GMT 2023","1","tests","capital_page_test","Tests","","","TC_03_02 with parameters: NoReg, et, BAH","
        Check: tab ""1"" -> button ""Practice for free""
        Language: only En. Licence: All.
        "
"passed","Wed Jan 18 21:49:00 GMT 2023","Wed Jan 18 21:49:00 GMT 2023","0","tests","capital_page_test","Tests","","","TC_06_01 with parameters: NoReg, fr, CCSTV","
        Check: tab ""Find us on ..."" -> button ""Explore features""
        Language: only En. Licence: All, except BUH.
        "
"passed","Wed Jan 18 21:38:22 GMT 2023","Wed Jan 18 21:38:30 GMT 2023","8491","tests","capital_page_test","Tests","","","TC_08_06 with parameters: NoReg, , NBRB","
        Check: widget ""Trading instrument""
        Language: All. Licence: All.
        Widgen has 2 layouts
        "
"passed","Wed Jan 18 22:25:33 GMT 2023","Wed Jan 18 22:25:33 GMT 2023","1","tests","capital_page_test","Tests","","","TC_04_01 with parameters: NoReg, pl, SEY","
        Check: tab ""Want to take your trading to the next level?"" -> button ""Take me there""
        Language: only En. Licence: All.
        "
"passed","Wed Jan 18 22:02:41 GMT 2023","Wed Jan 18 22:02:46 GMT 2023","5693","tests","capital_page_test","Tests","","","TC_08_06 with parameters: NoReg, id, FCA","
        Check: widget ""Trading instrument""
        Language: All. Licence: All.
        Widgen has 2 layouts
        "
"passed","Wed Jan 18 22:34:13 GMT 2023","Wed Jan 18 22:34:13 GMT 2023","0","tests","capital_page_test","Tests","","","TC_15_01 with parameters: NoReg, ro, NBRB","
        Check: widget ""Trader's Dashboard"" -> button ""Trade""
        Language: All, except En. Licence: All.
        "
"passed","Wed Jan 18 22:51:26 GMT 2023","Wed Jan 18 22:51:26 GMT 2023","762","tests","capital_page_test","Tests","","","TC_07_01 with parameters: NoReg, th, NBRB","
        Check: Banner [Warum Capital.com?] -> button [Jetzt traden]
        Language: All, ecxept En. License: All.
        "
"passed","Wed Jan 18 22:06:14 GMT 2023","Wed Jan 18 22:06:14 GMT 2023","1","tests","capital_page_test","Tests","","","TC_06_01 with parameters: NoReg, hu, SEY","
        Check: tab ""Find us on ..."" -> button ""Explore features""
        Language: only En. Licence: All, except BUH.
        "
"passed","Wed Jan 18 23:02:23 GMT 2023","Wed Jan 18 23:02:34 GMT 2023","10961","tests","capital_page_test","Tests","","","TC_08_05 with parameters: NoReg, zh, FCA","
        Check: widget ""Trading instrument""
        Language: All. Licence: All.
        Widgen has 2 layouts
        "
"passed","Wed Jan 18 21:44:26 GMT 2023","Wed Jan 18 21:44:31 GMT 2023","4446","tests","capital_page_test","Tests","","","TC_04_01 with parameters: NoReg, , ASIC","
        Check: tab ""Want to take your trading to the next level?"" -> button ""Take me there""
        Language: only En. Licence: All.
        "
"passed","Wed Jan 18 22:25:33 GMT 2023","Wed Jan 18 22:25:33 GMT 2023","1","tests","capital_page_test","Tests","","","TC_04_02 with parameters: NoReg, pl, SEY","
        Check: tab ""Industry-leading ..."" -> button ""Start trading""
        Language: only En. Licence: All.
        "
"passed","Wed Jan 18 22:03:55 GMT 2023","Wed Jan 18 22:03:55 GMT 2023","254","tests","capital_page_test","Tests","","","TC_12_01 with parameters: NoReg, hr, ASIC","
        Check: Banner ""New To Trading?"" -> button ""Practise for free""
        Language: All, except En. Licence: All.
        "
"passed","Wed Jan 18 22:35:15 GMT 2023","Wed Jan 18 22:35:15 GMT 2023","300","tests","capital_page_test","Tests","","","TC_02_01 with parameters: NoReg, ru, CYSEC","
        Check: Banner [Main] -> button [Jetzt traden]
        Language: All, except En. License: All.
        "
"passed","Wed Jan 18 22:27:37 GMT 2023","Wed Jan 18 22:27:42 GMT 2023","5748","tests","capital_page_test","Tests","","","TC_08_05 with parameters: NoReg, pt, CYSEC","
        Check: widget ""Trading instrument""
        Language: All. Licence: All.
        Widgen has 2 layouts
        "
"passed","Wed Jan 18 21:19:39 GMT 2023","Wed Jan 18 21:19:39 GMT 2023","1","tests","capital_page_test","Tests","","","TC_03_02 with parameters: NoReg, cs, NBRB","
        Check: tab ""1"" -> button ""Practice for free""
        Language: only En. Licence: All.
        "
